"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Überalterungsquotient","gesamt","2009","22 Aubing - Lochhausen - Langwied","157.1","8583","5462","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2009","23 Allach - Untermenzing","140.1","5854","4179","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2009","24 Feldmoching - Hasenbergl","133.2","11143","8365","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2009","25 Laim","196.4","10365","5277","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","Stadt München","148.1","242950","164005","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","01 Altstadt - Lehel","197","3276","1663","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","02 Ludwigsvorstadt - Isarvorstadt","125.8","5379","4277","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","03 Maxvorstadt","165.2","5894","3568","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","04 Schwabing - West","178.2","10534","5911","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","05 Au - Haidhausen","135.6","7975","5881","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","06 Sendling","127.6","5518","4325","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","07 Sendling - Westpark","174.2","10123","5812","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","08 Schwanthalerhöhe","99.8","3350","3358","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","09 Neuhausen - Nymphenburg","159.8","14745","9226","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","10 Moosach","143.1","8817","6162","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","11 Milbertshofen - Am Hart","120.6","10730","8899","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","12 Schwabing - Freimann","144.4","9862","6829","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","13 Bogenhausen","160","15362","9602","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","14 Berg am Laim","147.9","7202","4869","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","15 Trudering - Riem","86","9063","10544","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","16 Ramersdorf - Perlach","137","19738","14410","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","17 Obergiesing - Fasangarten","150.2","7935","5283","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","18 Untergiesing - Harlaching","184.8","10045","5435","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","198.5","18843","9491","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","20 Hadern","165.9","10040","6053","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","21 Pasing - Obermenzing","139.5","12763","9148","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","22 Aubing - Lochhausen - Langwied","154.3","8464","5484","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","23 Allach - Untermenzing","139.5","5814","4169","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","24 Feldmoching - Hasenbergl","133.1","11129","8361","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2008","25 Laim","197.3","10349","5245","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","Stadt München","147","238041","161891","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","01 Altstadt - Lehel","196.5","3236","1647","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","02 Ludwigsvorstadt - Isarvorstadt","129.2","5348","4139","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","03 Maxvorstadt","162.6","5773","3551","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","04 Schwabing - West","179.6","10281","5724","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","05 Au - Haidhausen","137.4","7867","5727","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","06 Sendling","126.2","5431","4305","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","07 Sendling - Westpark","168.4","9867","5859","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","08 Schwanthalerhöhe","104.5","3333","3190","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","09 Neuhausen - Nymphenburg","160.9","14589","9069","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","10 Moosach","138.8","8660","6239","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","11 Milbertshofen - Am Hart","118.3","10502","8875","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","12 Schwabing - Freimann","140.2","9599","6847","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","13 Bogenhausen","157.1","14814","9428","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","14 Berg am Laim","147.6","7100","4811","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","15 Trudering - Riem","88.3","8671","9825","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","16 Ramersdorf - Perlach","135","19346","14332","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","17 Obergiesing - Fasangarten","148.7","7834","5270","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","18 Untergiesing - Harlaching","185.6","9935","5354","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","193.9","18366","9472","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","20 Hadern","160.6","9798","6102","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","21 Pasing - Obermenzing","136.9","12347","9019","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","22 Aubing - Lochhausen - Langwied","151.8","8293","5462","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","23 Allach - Untermenzing","139.9","5715","4084","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","24 Feldmoching - Hasenbergl","133.2","11081","8319","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2007","25 Laim","195.7","10255","5241","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","Stadt München","146.8","232910","158672","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","01 Altstadt - Lehel","198.1","3154","1592","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","02 Ludwigsvorstadt - Isarvorstadt","132.8","5329","4014","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","03 Maxvorstadt","166.6","5680","3409","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","04 Schwabing - West","180.8","9990","5526","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","05 Au - Haidhausen","138.2","7809","5652","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","06 Sendling","123.9","5342","4311","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","07 Sendling - Westpark","168.1","9658","5744","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","08 Schwanthalerhöhe","104.8","3227","3078","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","09 Neuhausen - Nymphenburg","162.5","14494","8918","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","10 Moosach","135.2","8476","6271","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","11 Milbertshofen - Am Hart","117.9","10377","8802","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","12 Schwabing - Freimann","138.9","9356","6734","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","13 Bogenhausen","155.7","14287","9177","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","14 Berg am Laim","150.9","6970","4619","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","15 Trudering - Riem","91.2","8304","9101","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","16 Ramersdorf - Perlach","129.7","18708","14428","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","17 Obergiesing - Fasangarten","149","7774","5218","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","18 Untergiesing - Harlaching","187.6","9796","5221","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","193.5","17905","9252","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","20 Hadern","157.4","9505","6037","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","21 Pasing - Obermenzing","137.3","12045","8770","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","22 Aubing - Lochhausen - Langwied","148.9","8065","5416","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","23 Allach - Untermenzing","140.5","5607","3992","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","24 Feldmoching - Hasenbergl","132.8","10869","8187","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2006","25 Laim","195.7","10182","5203","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","Stadt München","143.2","225289","157371","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","01 Altstadt - Lehel","186.1","3036","1631","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","02 Ludwigsvorstadt - Isarvorstadt","129.4","5229","4042","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","03 Maxvorstadt","173.8","5596","3220","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","04 Schwabing - West","183.9","9591","5216","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","05 Au - Haidhausen","138","7704","5583","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","06 Sendling","118.7","5169","4353","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","07 Sendling - Westpark","164.7","9402","5709","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","08 Schwanthalerhöhe","103.6","3166","3056","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","09 Neuhausen - Nymphenburg","160.5","14360","8948","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","10 Moosach","130.7","8207","6281","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","11 Milbertshofen - Am Hart","114.9","10055","8754","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","12 Schwabing - Freimann","132","9002","6818","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","13 Bogenhausen","148.7","13487","9067","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","14 Berg am Laim","145.5","6846","4706","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","15 Trudering - Riem","90.9","7758","8536","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","16 Ramersdorf - Perlach","123.1","17841","14498","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","17 Obergiesing - Fasangarten","147.5","7619","5167","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","18 Untergiesing - Harlaching","184.8","9572","5179","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","185.8","17173","9243","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2005","20 Hadern","152","9151","6020","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
